image_name,BoxesString
000193.png,52 28 63 39
005192.png,110 113 120 123
003292.png,109 66 127 85
006992.png,87 71 99 82
007720.png,47 82 57 92
004349.png,9 95 25 109
001498.png,93 55 105 67
000237.png,25 94 41 109
001240.png,40 66 53 79
009796.png,106 1 124 19
003854.png,9 52 19 63
006616.png,71 111 86 126
005852.png,45 83 55 93
007093.png,20 53 39 73
004356.png,90 110 104 123
006775.png,91 36 104 49
007560.png,11 29 31 49
002278.png,67 10 84 25
000152.png,52 84 66 97
004706.png,1 83 19 97
005544.png,58 29 72 42
005104.png,29 10 39 20
001477.png,99 113 110 123
009905.png,117 0 128 10;18 22 28 32;18 71 30 83
007190.png,49 43 63 57
001436.png,4 55 16 69
006532.png,75 25 88 41
005348.png,85 112 95 122
007961.png,46 2 63 18
009531.png,12 3 25 17
006334.png,101 53 120 70
000118.png,62 1 80 19
001062.png,70 44 87 60
005115.png,5 70 19 84
002985.png,23 79 37 93
004911.png,22 41 39 59
005211.png,96 13 107 25
004601.png,5 22 19 41
007697.png,98 50 116 65
009434.png,98 104 110 118
008945.png,87 100 102 119
001943.png,96 66 106 76
004310.png,5 103 16 114
000461.png,112 42 124 54
003178.png,2 62 20 79
005374.png,28 61 45 78
008479.png,96 102 108 114
005277.png,3 25 17 43
009721.png,40 108 57 128
006117.png,45 113 55 123
008093.png,102 110 112 121
005489.png,35 7 45 17
008279.png,17 26 28 36
000377.png,103 39 119 56
008768.png,4 58 16 69
004370.png,111 18 124 32
000819.png,90 22 101 34
007889.png,36 74 48 89
008986.png,56 111 70 125
006505.png,109 87 127 105
007706.png,82 99 92 110
000892.png,94 80 109 101
003406.png,89 21 104 34
001937.png,90 27 112 49
001342.png,42 108 62 128
009915.png,0 19 14 33;14 86 30 101
009087.png,82 109 95 121
008931.png,73 94 87 108
006239.png,16 19 27 30
008969.png,62 30 73 40
004074.png,9 96 22 113
002313.png,4 9 16 24
003478.png,64 6 75 17
008777.png,93 8 107 23
006723.png,56 62 70 77
009488.png,76 80 88 90
004744.png,70 108 90 128
003306.png,7 32 18 42
000060.png,109 50 124 70
000910.png,36 82 47 92
003014.png,69 111 83 125
001076.png,96 29 107 39
002297.png,109 14 127 30
000414.png,104 56 114 66
004195.png,26 37 38 50
001003.png,5 88 15 99
007466.png,34 74 48 85
005168.png,72 75 88 94
000166.png,26 55 38 69
008652.png,45 45 58 57
005976.png,78 90 98 110
008834.png,3 65 17 81
005954.png,5 24 15 35
004414.png,112 5 124 15
007689.png,15 80 25 90
006085.png,56 77 71 92
000240.png,8 65 21 80
000629.png,78 66 88 76
009335.png,26 27 38 39
007977.png,37 92 54 105
009037.png,110 40 124 55
005440.png,34 71 49 85
005069.png,83 11 93 21
002424.png,79 44 91 56
003335.png,87 15 99 27
002522.png,90 64 100 74
004466.png,4 24 16 35
001004.png,58 109 75 127
008398.png,92 55 105 68
002918.png,46 3 59 17
002767.png,22 87 43 107
007729.png,8 23 18 33
006004.png,37 112 49 124
008927.png,111 87 125 100
003289.png,68 76 87 94
006738.png,29 72 43 89
003058.png,43 98 58 113
006876.png,112 19 124 33
004504.png,82 72 103 91;83 73 94 84
002921.png,21 4 34 16
003585.png,59 39 69 49
004566.png,97 25 108 35
005427.png,77 70 99 85
003538.png,112 113 124 123
006798.png,13 8 32 28
004975.png,76 68 90 81
005018.png,19 60 29 71
007614.png,5 41 15 51
004324.png,2 72 18 88
008114.png,96 22 112 38
002883.png,47 68 64 84
000857.png,63 50 79 67
008748.png,112 85 124 97
002489.png,92 17 103 29
007545.png,17 43 28 54
001685.png,71 3 85 17
003342.png,7 11 19 24
002100.png,4 24 16 36
001243.png,56 85 73 102
008450.png,7 69 17 79
005315.png,108 107 128 126
003891.png,12 75 22 85
006969.png,30 6 45 21
008843.png,12 16 22 26
004068.png,52 2 69 20
006430.png,4 67 16 79
001803.png,34 4 45 16
001698.png,63 17 77 32
009230.png,5 31 19 45
007900.png,9 32 21 45
006981.png,89 38 100 49
009739.png,9 7 26 26
008348.png,46 71 66 88
008129.png,5 113 15 123
009946.png,118 3 128 13;101 33 115 47;18 52 28 62
008486.png,25 100 42 121
004968.png,37 89 50 101
002318.png,70 111 85 125
009836.png,23 21 36 34
009930.png,9 27 21 37;0 64 20 80;30 74 40 84
004066.png,16 45 27 56
004651.png,74 68 89 81
002640.png,2 24 18 37
003779.png,32 72 51 90
005515.png,74 2 90 18
008641.png,24 5 34 15
000148.png,4 37 16 49
006817.png,13 61 23 71
000049.png,76 11 92 28
003974.png,37 50 50 64
006472.png,7 78 19 90
009806.png,103 71 118 85
006803.png,108 36 121 50
007056.png,32 97 50 116
002509.png,68 111 80 125
005250.png,9 2 24 18
002346.png,106 93 123 110
007763.png,16 110 27 121
006146.png,87 92 97 102
004844.png,81 35 93 47
005512.png,29 10 44 25
000079.png,40 4 53 16
002300.png,69 59 84 75
001945.png,69 2 85 18
007406.png,58 77 69 88
007199.png,65 84 81 99
008959.png,96 3 109 17
003053.png,52 12 64 24
009811.png,76 88 89 99
008816.png,50 28 65 43
001434.png,1 1 19 19
008765.png,112 68 124 78
009345.png,98 51 114 67
006933.png,104 89 115 100
001074.png,100 90 116 105
006102.png,46 46 57 58
006644.png,73 43 91 56
009802.png,90 64 106 80
009463.png,56 94 69 106
007524.png,113 90 123 100
006696.png,51 52 68 66
006982.png,56 103 70 117
001193.png,110 106 126 120
007665.png,96 24 106 34
005503.png,103 110 120 126
005658.png,45 95 61 109
005167.png,10 11 23 24
002857.png,26 49 40 64
002884.png,112 55 122 65
004905.png,111 47 125 60
008446.png,93 98 107 112
003534.png,5 4 15 16
001817.png,88 28 107 47
000578.png,78 67 93 82
007620.png,13 98 25 111
009339.png,77 110 90 126
006074.png,20 65 32 77
004535.png,35 68 50 84
000876.png,13 61 25 76
009216.png,55 49 66 60
001060.png,89 89 102 101
002183.png,4 4 16 16
006139.png,112 9 124 20
006301.png,78 52 89 64
006680.png,111 100 125 118
006194.png,113 50 123 60
000306.png,8 108 24 128
006278.png,4 3 22 21
007356.png,21 22 35 39
005613.png,13 111 24 125
005711.png,51 63 61 73
003309.png,93 103 110 118
001141.png,101 57 122 72
001572.png,2 50 18 65
001280.png,86 32 99 44
003969.png,33 88 45 100
009729.png,11 59 24 71
004346.png,51 4 68 21
000356.png,84 110 100 126
008530.png,86 66 102 81
001172.png,88 112 101 124
009007.png,113 112 123 122
000960.png,69 109 84 127
001584.png,111 91 125 106
007985.png,3 44 19 60
001323.png,93 104 112 118
003763.png,13 111 29 125
005331.png,10 110 28 126
003073.png,12 91 30 108
006678.png,73 58 85 71
000878.png,60 4 72 16
003209.png,60 27 71 38
001893.png,98 15 108 25
003863.png,40 93 59 107
005129.png,111 2 125 18
006995.png,83 87 95 100
003647.png,113 93 123 103
006541.png,109 108 127 128
000430.png,29 38 43 53
003934.png,95 1 114 19
008023.png,43 93 55 104
003442.png,39 80 55 99
008309.png,35 41 48 53
006721.png,81 78 102 98
005203.png,87 63 102 76
000754.png,5 112 15 124
000426.png,9 32 23 46
004611.png,49 4 60 16
000700.png,12 90 29 105
004496.png,87 98 101 113
000000.png,101 91 118 104
009675.png,93 111 103 122
005432.png,76 15 91 32
006245.png,50 95 60 105
003359.png,54 30 72 50
009236.png,10 9 20 19
002628.png,18 65 33 76
000365.png,75 66 88 79
007236.png,89 8 103 23
008165.png,112 77 124 88
009378.png,111 69 125 86
007908.png,44 85 62 99
005521.png,24 19 41 36
001185.png,112 45 124 57
005204.png,37 88 55 105
003377.png,50 23 66 37
003513.png,22 102 32 113
008590.png,8 48 18 58
004431.png,110 42 126 59
005645.png,42 63 64 79
008955.png,99 51 116 68
006339.png,59 99 75 115
001022.png,54 108 72 128
008233.png,62 112 76 124
005164.png,30 7 48 26
008788.png,83 0 103 21
002220.png,2 107 18 128
003609.png,61 1 76 19
005352.png,69 94 86 111
000947.png,4 68 16 83
002908.png,42 44 58 58
004419.png,30 82 42 93
007299.png,112 112 124 124
000607.png,13 23 29 39
007905.png,18 46 33 64
003706.png,69 93 83 107
003202.png,30 75 43 90
008653.png,27 13 43 31
000318.png,37 57 48 68
008168.png,113 83 123 93
007085.png,2 111 18 125
009634.png,28 33 46 52
003964.png,40 4 55 18
005020.png,105 29 119 41
009409.png,45 3 57 17
001220.png,109 8 127 27
006658.png,66 92 76 102
000278.png,14 94 24 104
002497.png,75 22 88 34
001647.png,82 48 95 61
005518.png,104 110 118 126
007627.png,68 59 86 77
004977.png,69 44 81 54
003100.png,66 89 76 99
001104.png,75 39 86 50
002900.png,17 39 31 51
009600.png,6 11 21 29
002011.png,92 5 102 15
005542.png,40 71 55 86
006364.png,36 40 46 50
007639.png,20 109 31 119
003350.png,33 105 43 116
004252.png,8 61 18 73
008204.png,8 28 21 42
009402.png,68 15 86 31
004894.png,3 2 18 18
005487.png,102 113 112 123
006465.png,78 59 90 70
007991.png,11 92 28 109
005881.png,10 49 27 66
005972.png,64 6 76 19
006560.png,34 70 52 87
001651.png,103 112 114 124
004933.png,77 103 91 119
005130.png,61 7 74 20
000778.png,22 43 33 53
004810.png,111 101 125 114
007651.png,52 5 62 15
008438.png,111 101 125 117
008434.png,53 92 63 103
008072.png,9 86 20 97
004486.png,47 58 57 68
008196.png,62 13 78 29
007168.png,71 62 89 79
007023.png,96 96 110 111
003098.png,109 96 123 110
006542.png,62 107 72 117
008474.png,13 35 28 50
001845.png,111 11 123 26
002895.png,2 105 18 123
007692.png,96 2 118 18
009988.png,28 0 40 10;28 49 42 65;51 77 61 87
001559.png,39 2 56 18
009942.png,48 37 60 49;90 92 102 106;67 117 81 128
007238.png,38 97 54 110
001100.png,48 91 64 109
007280.png,61 27 77 43
008596.png,2 58 18 71
000109.png,111 74 125 88
005905.png,1 37 21 53
007476.png,92 55 106 69
008388.png,99 63 109 73
000527.png,103 72 118 88
005809.png,8 93 19 105
000413.png,94 48 111 65
001634.png,77 102 90 115
003381.png,50 64 65 83
003885.png,100 57 118 74
001695.png,2 79 18 97
003904.png,32 13 43 25
006914.png,60 94 72 106
003507.png,109 110 127 126
005227.png,87 4 98 16
007827.png,112 5 124 15
000930.png,5 109 18 123
004319.png,77 39 92 54
009453.png,99 66 109 77
001863.png,3 37 17 49
005592.png,96 99 107 110
007703.png,111 33 124 46
004098.png,91 108 110 125
006415.png,45 38 59 52
000420.png,5 60 16 71
002820.png,104 1 122 19
001689.png,26 109 41 127
006895.png,83 1 100 19
003425.png,112 61 124 72
001577.png,92 65 105 80
004095.png,107 29 119 41
007342.png,103 57 115 69
001599.png,25 34 36 44
000186.png,32 17 45 30
000884.png,8 41 19 51
003075.png,99 70 114 83
008347.png,3 48 17 61
008040.png,99 18 110 29
006031.png,102 39 115 53
002376.png,75 72 90 89
002468.png,34 4 46 16
000312.png,27 110 46 126
006367.png,33 2 52 18
001513.png,58 106 68 117
000946.png,47 60 60 76
000812.png,3 20 17 37
004217.png,109 41 127 59
008015.png,5 5 15 15
008223.png,65 74 86 89
002374.png,67 51 85 69
000840.png,20 2 41 18
009122.png,56 88 73 102
000781.png,47 77 65 90
002866.png,71 20 82 31
001896.png,98 61 116 79
007376.png,49 83 59 94
003655.png,75 48 88 60
001776.png,90 111 104 125
006860.png,6 8 22 25
009753.png,25 92 38 105
004846.png,110 106 126 122
003452.png,65 109 84 125
005123.png,70 43 80 54
003267.png,29 17 40 29
008846.png,112 67 124 79
002123.png,1 81 19 98
002743.png,110 4 126 21
003568.png,16 80 30 94
000808.png,59 16 72 29
006730.png,70 29 88 43
008951.png,25 113 36 123
003035.png,97 54 115 74
003884.png,93 4 105 16
004439.png,54 34 65 45
005408.png,90 92 100 103
003275.png,80 113 91 123
003191.png,15 53 33 73
008549.png,21 4 31 16
005166.png,0 19 20 37
003758.png,87 112 97 124
007585.png,99 80 119 99
002776.png,81 66 94 80
000133.png,105 19 116 30
000449.png,78 44 89 56
005397.png,68 110 84 126
007119.png,88 65 102 82
007445.png,101 4 116 16
004726.png,61 61 81 80
008672.png,5 20 15 31
001422.png,61 113 71 123
008776.png,75 38 87 51
001335.png,2 64 18 80
005033.png,4 38 16 51
008722.png,58 95 76 109
000824.png,90 42 101 56
000795.png,52 111 62 121
002501.png,81 68 92 82
003364.png,54 73 67 86
003595.png,28 3 42 17
000159.png,34 76 46 88
006835.png,44 59 55 71
007123.png,43 84 59 100
004393.png,93 86 106 100
004739.png,3 64 23 84
005312.png,18 97 30 112
001709.png,4 59 16 70
008127.png,111 62 125 75
009591.png,13 29 27 43
006600.png,55 20 65 31
005125.png,38 97 55 115
003163.png,111 111 125 125
008380.png,12 90 29 104
002750.png,77 29 91 44
002798.png,41 94 54 107
004891.png,45 89 58 101
000027.png,101 91 121 110
008766.png,63 3 79 17
008242.png,95 47 106 58
000855.png,75 0 91 20
003493.png,40 5 51 15
000397.png,79 56 90 66
003867.png,109 45 127 61
001588.png,5 43 15 53
001843.png,73 113 84 123
000899.png,91 112 103 124
003837.png,48 46 63 60
004188.png,2 3 18 17
005389.png,81 91 93 104
006865.png,24 90 34 101
009397.png,44 11 59 26
008508.png,34 89 50 105
007917.png,38 83 54 101
000988.png,84 44 94 54
002709.png,3 3 18 17
003703.png,67 47 81 62
001223.png,89 35 110 50
003733.png,19 110 36 126
004704.png,14 7 24 17
001760.png,17 95 33 110
007051.png,110 3 126 17
004303.png,78 104 94 121
001010.png,60 74 76 88
003586.png,47 87 61 100
002761.png,74 1 95 19
005452.png,67 15 82 29
007936.png,112 78 124 90
001702.png,21 46 35 62
009538.png,29 70 42 83
001571.png,33 60 45 71
003747.png,15 37 26 48
009111.png,111 76 125 90
000692.png,99 91 111 102
007214.png,35 89 48 102
004286.png,49 104 67 124
004090.png,11 20 26 32
008631.png,34 50 48 62
000323.png,74 46 88 63
004005.png,101 20 113 33
007068.png,3 27 20 46
006234.png,38 111 55 125
006973.png,112 97 124 109
001520.png,16 38 30 52
005543.png,73 63 83 74
004890.png,110 5 125 19
004023.png,97 7 110 20
007750.png,80 75 94 91
000014.png,86 104 104 121
003759.png,26 70 41 87
008296.png,87 38 99 48
000643.png,4 61 16 74
004050.png,46 7 60 24
008982.png,109 74 127 91
007076.png,68 79 82 98
004808.png,12 24 25 37
004720.png,96 96 111 113
007163.png,4 42 16 52
003211.png,33 82 48 97
007438.png,73 27 86 40
005611.png,75 108 95 127
000266.png,58 4 70 16
002682.png,36 107 49 124
003136.png,51 27 68 45
009820.png,97 10 109 23
006005.png,54 73 68 86
005785.png,3 0 23 20
001105.png,22 87 36 101
000441.png,44 29 62 43
006923.png,45 79 56 90
003111.png,2 110 18 126
001821.png,33 33 50 47
007962.png,66 5 76 15
001757.png,48 23 62 36
002314.png,38 8 50 19
003785.png,50 36 63 50
007630.png,27 34 46 52
000507.png,112 54 123 65
008526.png,100 6 110 16
005578.png,1 106 19 127
004171.png,3 103 17 118
002086.png,45 112 57 124
006902.png,54 46 67 59
005217.png,80 68 90 78
002256.png,39 94 53 110
005764.png,109 111 122 125
001015.png,40 110 51 120
007862.png,51 42 68 56
001057.png,5 89 20 103
009995.png,50 0 60 7;41 55 51 63;54 62 66 74
003834.png,19 19 34 35
001051.png,69 16 87 30
003337.png,48 76 62 90
002164.png,23 19 34 30
002190.png,31 83 45 99
007553.png,18 49 32 63
000585.png,49 36 65 50
007471.png,15 31 30 45
005438.png,36 87 49 102
003996.png,28 99 44 114
005454.png,72 55 83 66
008179.png,33 68 50 86
006506.png,85 62 101 79
000608.png,94 0 113 20
006457.png,43 24 56 41
002702.png,24 69 42 85
005458.png,5 40 17 52
000992.png,83 52 97 64
009140.png,70 28 85 45
008453.png,110 79 126 95
005284.png,38 70 48 80
006051.png,0 80 20 98
001745.png,101 71 118 88
000896.png,101 40 112 51
003036.png,91 75 101 86
001392.png,84 34 101 51
009163.png,12 76 28 94
003880.png,54 97 64 107
003391.png,10 98 21 110
000521.png,3 60 17 76
004360.png,50 22 60 32
004712.png,96 39 111 56
003547.png,105 111 120 125
006924.png,9 4 21 16
003698.png,21 31 32 45
003573.png,42 73 52 83
003676.png,85 25 98 37
005915.png,93 54 104 65
005221.png,79 105 94 120
007494.png,105 28 115 38
001497.png,94 23 110 41
008356.png,25 5 35 15
007036.png,73 6 85 20
006118.png,84 59 94 70
003753.png,83 80 102 98
008363.png,21 96 32 106
004103.png,69 17 80 27
006612.png,39 72 56 89
008150.png,57 35 67 45
007073.png,63 54 77 67
003336.png,16 5 26 15
003900.png,101 30 115 44
006416.png,84 24 94 35
009550.png,32 93 46 105
006498.png,2 27 18 43
002629.png,41 58 59 76
008267.png,82 54 98 72
005269.png,23 71 36 83
004091.png,99 3 115 19
001123.png,33 10 54 31
000597.png,95 51 110 67
006386.png,113 10 123 20
005117.png,113 42 123 52
005650.png,32 39 45 52
007126.png,58 105 72 119
002513.png,113 7 123 17
000517.png,29 109 39 119
005099.png,72 80 82 90
003376.png,1 94 19 114
005517.png,14 16 29 33
009178.png,44 108 63 126
008340.png,28 99 41 112
004016.png,4 25 16 38
003799.png,69 1 86 19
001131.png,90 96 104 110
006108.png,60 66 72 77
009622.png,6 53 21 68
000577.png,88 85 108 101
002823.png,112 49 124 64
002868.png,53 5 63 15
000867.png,26 81 44 96
004475.png,32 98 43 108
000877.png,9 16 25 36
009056.png,2 35 24 54
004138.png,9 42 28 60
003454.png,20 23 32 35
007276.png,112 33 124 44
001989.png,4 36 16 49
005339.png,21 36 34 48
002565.png,99 56 109 67
008560.png,76 103 89 117
000641.png,37 77 51 90
000825.png,113 77 123 87
004137.png,81 4 94 16
006481.png,46 1 62 19
001861.png,35 51 46 62
005464.png,94 52 111 72
003378.png,98 105 115 119
009148.png,88 29 106 47
001237.png,0 75 20 93
008066.png,31 98 44 114
007017.png,80 66 96 82
002576.png,74 12 84 23
004391.png,47 23 60 38
003009.png,72 39 82 49
000950.png,112 109 124 121
001238.png,14 48 29 62
002476.png,49 30 60 40
007773.png,97 81 111 95
002680.png,4 94 16 105
001963.png,23 11 41 30
003797.png,103 89 115 101
001278.png,38 87 51 101
008563.png,59 4 71 16
009350.png,79 39 95 55
003970.png,42 71 53 82
006883.png,20 45 33 58
006594.png,83 61 93 71
005865.png,74 6 87 19
005288.png,103 71 123 86
004542.png,113 113 123 123
000207.png,15 108 33 125
003890.png,60 99 79 117
002946.png,32 48 45 61
005735.png,104 41 120 56
008753.png,29 94 40 105
009829.png,87 71 101 86
003339.png,81 112 92 123
006025.png,32 76 42 87
007989.png,4 62 16 74
006441.png,44 75 54 85
006351.png,40 31 51 42
000631.png,4 23 16 34
003669.png,26 3 40 17
003223.png,78 110 91 121
005669.png,60 70 72 81
004557.png,42 4 56 17
000989.png,74 101 87 113
007871.png,69 50 84 64
006294.png,80 54 90 64
001707.png,72 21 86 38
000388.png,4 73 16 84
001253.png,52 109 65 125
003028.png,16 33 26 43
007756.png,36 0 54 21
008528.png,32 59 50 77
004822.png,81 52 92 63
000033.png,0 31 20 49
001383.png,1 97 19 114
007588.png,60 43 72 55
000488.png,30 7 42 19
003405.png,48 0 68 20
009573.png,41 89 54 102
006173.png,4 106 16 118
005706.png,87 8 100 22
005453.png,84 112 96 124
009470.png,71 51 82 62
009494.png,76 51 89 64
009485.png,5 106 15 116
002738.png,85 70 96 82
004929.png,43 34 53 44
004635.png,107 25 117 35
004338.png,63 61 76 72
001355.png,31 85 46 101
002603.png,40 66 60 86
004026.png,82 20 95 34
007213.png,0 11 20 31
006643.png,3 12 17 27
005713.png,57 62 71 77
005892.png,23 72 35 83
008724.png,50 75 62 88
008779.png,42 4 59 18
007788.png,67 2 85 18
001270.png,36 44 49 58
007608.png,31 96 48 113
